Date,Market,Brand,Store_ID,store,Channel,Sales,sales_LY,transactions,transactions_LY,budget,budget_LY,Average_Check,Average_Check_LY,Average_Check_Variance,Transactions_Variance,Sales_Variance,Home_Delivery_Channel_Aggregators_Sales,Home_Delivery_Channel_Americana_Assets_App_Sales,Home_Delivery_Channel_Americana_Assets_Web_Sales,Home_Delivery_Channel_Call_Center_Sales,Transactions_1,Home_Delivery_Channel_Aggregators_Transactions,Home_Delivery_Channel_Americana_Assets_App_Transactions,Home_Delivery_Channel_Americana_Assets_Web_Transactions,Home_Delivery_Channel_Call_Center_Transactions,Digital_Channel_App_HD_sales,Digital_Channel_App_Pickup_sales,Digital_Channel_Careem_sales,Digital_Channel_Chefz_sales,Digital_Channel_Chocofood_sales,Digital_Channel_ContactCenter_sales,Digital_Channel_Deliveroo_sales,Digital_Channel_Eat_easily_sales,Digital_Channel_Elmenus_sales,Digital_Channel_HungerStation_sales,Digital_Channel_Jahez_sales,Digital_Channel_Keeta_sales,Digital_Channel_Kiosk_sales,Digital_Channel_Mrsool_sales,Digital_Channel_Ninja_sales,Digital_Channel_Noon_sales,Digital_Channel_Others_sales,Digital_Channel_RAFEEQ_sales,Digital_Channel_Snoonu_sales,Digital_Channel_Talabat_sales,Digital_Channel_TMDONE_sales,Digital_Channel_ToYou_sales,Digital_Channel_Web_sales,Digital_Channel_Wolt_sales,Digital_Channel_Yandex_sales,Digital_Channel_Zomato_sales,Digital_Channel_App_HD_Transactions,Digital_Channel_App_Pickup_Transactions,Digital_Channel_Careem_Transactions,Digital_Channel_Chefz_Transactions,Digital_Channel_Chocofood_Transactions,Digital_Channel_ContactCenter_Transactions,Digital_Channel_Deliveroo_Transactions,Digital_Channel_EatEasily_Transactions,Digital_Channel_Elmenus_Transactions,Digital_Channel_HungerStation_Transactions,Digital_Channel_Jahez_Transactions,Digital_Channel_Keeta_Transactions,Digital_Channel_Kiosk_Transactions,Digital_Channel_Mrsool_Transactions,Digital_Channel_Ninja_Transactions,Digital_Channel_Noon_Transactions,Digital_Channel_Others_Transactions,Digital_Channel_RAFEEQ_Transactions,Digital_Channel_Snoonu_Transactions,Digital_Channel_Talabat_Transactions,Digital_Channel_TMDONE_Transactions,Digital_Channel_ToYou_Transactions,Digital_Channel_Web_Transactions,Digital_Channel_Wolt_Transactions,Digital_Channel_Yandex_Transactions,Digital_Channel_Zomato_Transactions,month_index,month_date,Event_Index,Sales_z,Sales_LY_z,Transactions_z,Transactions_LY_z,Average_Check_z,Average_Check_LY_z,Budget_z,Budget_LY_z,Sales_std,Sales_LY_std,Transactions_std,Transactions_LY_std,Average_Check_std,Average_Check_LY_std,Sales_std_1,Sales_LY_std_1,Transactions_std_1,Transactions_LY_std_1,Average_Check_std_1,Average_Check_LY_std_1,Budget_std,Budget_LY_std,Average_Check_Variance_z,Transactions_Variance_z,Sales_Variance_z,Sales_rolling_mean,Sales_LY_rolling_mean,Transactions_rolling_mean,Transactions_LY_rolling_mean,Average_Check_rolling_mean,Average_Check_LY_rolling_mean
2025-07-23,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,114.10000000000001,22.3,7,2,104.51,,18.173333333333332,11.15,0.81,1.5,15.3,114.10000000000001,0.0,0.0,0.0,7,7,0,0,0,0.0,0.0,61.2,0.0,0.0,0.0,38.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,0.13843913655384144,-1.4038297020259987,-0.08673109746686995,-1.4199500630279864,0.8571977744550074,-0.6567660738488924,0.4231663246108832,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,0.31682529731804543,0.7098992015716719,0.6064691585616322,1090.6257142857144,1245.55,90.85714285714286,110.85714285714286,13.034761904761904,12.025714285714287
2025-07-23,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,2007.54,1930.18,121,153,1927.72,2351.74,16.59,12.62,3.98,-32.0,77.36,0.0,0.0,0.0,0.0,121,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,0.7684865541862275,-0.03996955303574165,0.40468865100408,0.13619198076536998,1.094183034853718,-0.5820933410256395,0.3647169665017042,0.8617707528076703,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,1.8026727221648848,-0.3962428023080002,0.25869049543377953,1159.3914285714286,1086.5400000000002,92.28571428571429,97.42857142857143,13.440476190476192,12.068571428571431
2025-07-23,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,1858.24,1262.77,168,133,1988.52,804.01,11.06,9.49,1.57,35.0,595.47,1858.24,0.0,0.0,0.0,168,168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,1.1154055652432642,0.4785760331756147,1.045132859396252,0.6267919361554712,0.1677022326685175,-0.42655225421523524,2.8952903338409026,0.727616092065233,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,0.41820987220142725,-0.20726411412955353,0.01542039863349414,1407.5914285714287,1256.4514285714286,114.85714285714286,115.71428571428571,12.941904761904762,11.327142857142857
2025-07-24,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,59.39,70.01,5,5,117.21000000000001,,11.82,12.64,-0.8200000000000001,0.0,-5.315000000000001,59.39,0.0,0.0,0.0,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,-0.6212116032685212,-0.6386302445370583,-0.4938400573893591,-0.6880401156601561,-0.4782556640121169,-0.3424896141163981,0.6376781018184005,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,0.0525269478249132,0.20156991927837986,0.15283921481825022,1128.7642857142857,895.1857142857144,89.0,79.57142857142857,13.086190476190476,11.694285714285714
2025-07-24,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,1839.6,1921.45,124,151,1989.5,2306.76,14.84,12.72,2.11,-27.0,-81.85,0.0,0.0,0.0,0.0,124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,0.5958294879551074,-0.0491603228952166,0.44801144233033924,0.10653025957256466,0.5159725119150708,-0.5273919788405826,0.4358021992524418,0.8074901680485153,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,0.9462796083090633,-0.30383818294727044,0.05970570946525391,1173.7071428571428,884.4528571428572,91.28571428571429,76.0,13.189047619047622,11.891428571428573
2025-07-24,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,2015.23,950.68,184,106,2052.25,788.63,10.95,8.97,1.98,78.0,1064.55,2015.23,0.0,0.0,0.0,184,184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,1.3214447406312633,0.012446966658643267,1.2752554246837573,0.20750342716541004,0.11461240266009548,-0.704714364399547,3.0393862623980157,0.6816574672418019,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,0.5849798830951907,0.40954909230105047,0.5868318435610848,1454.0771428571427,1016.4114285714286,116.85714285714286,90.85714285714286,13.48047619047619,11.245714285714286
2025-07-25,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,2166.97,1523.0,144,123,2593.24,2580.03,15.05,12.38,2.67,21.0,643.97,0.0,0.0,0.0,0.0,144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,0.9323945931836517,-0.4686405348663262,0.7368300511720673,-0.3087338371267096,0.5853577746677088,-0.7133766102697733,1.1304768256838165,1.1372646321911222,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,1.2027395782338013,0.5832461629157351,0.9668543643969495,1437.2957142857142,1097.1985714285715,107.57142857142857,96.14285714285714,14.06904761904762,11.424285714285714
2025-07-25,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,6.22,50.83,1,5,115.41,,6.22,10.17,-3.94,-4.0,-44.61,6.22,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,-1.3594793758211627,-0.9462497288094934,-1.3080579772343373,-0.6880401156601561,-1.655360478610632,-0.8634713963575128,0.6072748578047364,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,-0.45336927942574473,-1.1539748335037325,-0.7118412915798188,1421.8842857142856,1101.2742857142857,106.71428571428571,96.57142857142857,12.361428571428572,11.284285714285714
2025-07-25,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,2758.0,1328.65,238,107,2675.04,882.05,11.59,12.42,-0.83,131.0,1429.35,2758.0,0.0,0.0,0.0,238,238,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,2.296282107998255,0.576972594751244,2.0519190825290874,0.22303263120207897,0.4234986863454569,1.140784251246369,4.447537891867411,0.9608157722486246,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,-0.5580048257132864,1.1698072304597018,1.0312142412535574,1529.0928571428574,1015.3414285714285,123.42857142857143,90.0,11.647142857142857,11.255714285714287
2025-07-26,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,115.15,38.12,8,3,158.55,,12.004999999999999,12.71,2.48,4.0,68.2,115.15,0.0,0.0,0.0,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,0.15301843241956029,-1.150099762443625,0.11682338249437461,-1.1759800805720428,-0.43936916567270196,-0.32772494822292514,1.3359392726655472,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,0.5876094958784938,1.557114672060492,1.7705256234670361,1280.08,840.3914285714284,100.57142857142857,71.42857142857143,11.782142857142857,11.715714285714284
2025-07-26,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,2977.88,2760.3,199,213,2832.5,3114.01,14.96,12.96,2.01,-14.0,217.58,0.0,0.0,0.0,0.0,199,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,1.7660812763888294,0.8339642242549034,1.5310812254868198,1.026043616549529,0.555621233488007,-0.39610870959644795,1.4057738925006098,1.7816565096854289,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,0.9004831851082171,-0.06358617260937313,0.4339410870329672,1697.0071428571428,1224.7185714285715,128.28571428571428,101.14285714285714,12.230714285714287,11.761428571428572
2025-07-26,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,4046.28,1881.68,388,180,2921.84,1064.61,10.43,10.45,-0.03,208.0,2164.6,4046.28,0.0,0.0,0.0,388,388,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,3.98706590867888,1.4029630387125394,4.209318132099449,1.3566645258789112,-0.13635770283426024,0.0869777953558019,5.005561980489654,1.5063428559785061,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,-0.23259992640838184,2.274333204765667,1.9268616039273254,2012.247142857143,1219.037142857143,166.0,105.28571428571429,11.600714285714288,11.43714285714286
2025-07-27,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,144.18999999999997,163.12,12,8,182.65,,11.974,20.99,-12.486666666666666,0.3333333333333333,-24.290000000000003,144.18999999999997,0.0,0.0,0.0,12,12,0,0,0,0.0,0.0,8.3,0.0,0.0,0.0,71.32,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,0.5562401009342994,0.8547196084664048,0.9310413023393529,0.04386983170767421,-0.44588528161065777,1.4187241031764384,1.7430049286262688,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,-1.8391790301422906,0.31453198201022253,-0.2647027780282534,1744.9557142857143,1106.5285714285715,141.42857142857142,91.28571428571429,11.747,13.154285714285715
2025-07-27,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,2578.23,3031.38,182,209,2448.04,3241.67,14.17,14.5,-0.34,-27.0,-453.15,0.0,0.0,0.0,0.0,182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,1.3552059845032327,1.1193518409223104,1.285585407971351,0.9667201741639184,0.29460048313284587,0.44629226805341526,0.9634069681990788,1.9357129670076565,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,-0.17573276011166514,-0.30383818294727044,-0.40435465753501965,1803.707142857143,1322.0114285714285,146.85714285714286,103.57142857142857,11.621285714285715,13.457142857142856
2025-07-27,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,4257.48,3343.71,394,314,2525.25,1108.25,10.81,10.65,0.16,80.0,913.76,4257.48,0.0,0.0,0.0,394,394,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4257.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,4.26425218705295,3.5866109579659846,4.295614094082264,3.4375778667925485,0.04704352810392331,0.19396322234976865,4.108857064336107,1.6367482127596855,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,-0.155316262823467,0.43823807864666,0.4031464769271814,2411.0299999999997,1792.422857142857,203.0,147.71428571428572,12.277000000000001,13.525714285714287
2025-07-28,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,85.58000000000001,51.35,8,3,90.57,,9.9,17.12,-5.62,3.0,17.63,85.58000000000001,0.0,0.0,0.0,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,-0.2575623092464469,-0.9379096802265077,0.11682338249437461,-1.1759800805720428,-0.8818344575887506,0.6024490030658666,0.18771009041617512,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,-0.7257749402530221,1.218228483864964,0.6577404546529287,2029.2557142857142,1609.9514285714288,170.14285714285714,132.85714285714286,12.03557142857143,14.19714285714286
2025-07-28,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,1849.37,2810.19,137,204,1793.75,2937.14,13.5,13.78,-0.28,-67.0,-960.82,0.0,0.0,0.0,0.0,137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,0.6058739058250493,0.8864874210806998,0.6357435380774625,0.8925658711819052,0.07322845435062099,0.05244246032101112,0.2105685587384099,1.568214823906152,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,-0.14825490619115753,-1.0430751378331082,-1.0388537863123666,2277.0014285714283,2005.9614285714288,188.57142857142858,161.57142857142858,12.249142857142859,14.35
2025-07-28,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,1578.72,2662.36,165,281,1850.33,1004.14,9.57,9.47,0.09,-116.0,-1083.64,1578.72,0.0,0.0,0.0,165,165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,0.7485537256072781,2.568965280528904,1.0019848784048446,2.9251141335824733,-0.551423646536464,-0.4372507969146316,2.5828375428898984,1.32564597411421,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,-0.18378919151264617,-2.37328258322307,-2.0299933288594003,2077.1214285714286,1991.97,183.71428571428572,171.28571428571428,11.479142857142856,13.85142857142857
2025-07-29,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,68.46000000000001,73.65,7,6,163.45000000000002,,8.947500000000002,12.28,-0.09,-3.0,-37.09,68.46000000000001,0.0,0.0,0.0,7,7,0,0,0,0.0,0.0,7.78,0.0,0.0,0.0,36.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,-0.49527425707607314,-0.5802499044561582,-0.08673109746686995,-0.4440701332042126,-1.0820473747146584,-0.4184221815685446,1.4187036591471878,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,0.17089369330343254,-0.8150886453082045,-0.5463648338087671,1508.8614285714282,1733.68,129.28571428571428,146.42857142857142,11.267357142857145,14.112857142857141
2025-07-29,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Dine In,1804.96,1884.6,133,142,1957.32,2403.29,13.57,13.27,0.3,-9.0,-79.63,0.0,0.0,0.0,0.0,133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,1.0295378030672304,2025-07-01,1.0295378030672304,0.5602165263363985,-0.08795526783469569,0.5779798163091169,-0.026947485795059196,0.09635687526816697,-0.22653448682277477,0.39877528455644407,0.9239798267146175,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,710.7107297399446,739.59056384776,54.11287189727064,54.30165144273924,1.4886459290144902,1.3940810889289132,811.3762658328295,816.9858464118363,0.11736434837374965,0.028818446751356617,0.06248032302501853,1746.1142857142856,1979.6057142857146,146.57142857142858,165.57142857142858,11.495357142857143,13.01
2025-07-29,UAE,Peets Coffee,135104,DUBAI HILLS MALL,Take Out,2075.83,1027.58,211,113,2019.06,821.63,9.84,9.09,0.74,98.0,1048.25,2075.83,0.0,0.0,0.0,211,211,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0.9403763876849078,2025-07-01,0.9403763876849079,1.4009783034601868,0.127302698066747,1.6635872536064225,0.31620785542209257,-0.4211122456067025,-0.6405231082031677,2.9643424232514506,0.7802683007381105,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,1206.653575778027,823.6209461365017,102.47082784350258,76.93088407946406,1.6531873155772978,0.919337399500615,777.0682853586806,283.16027853131664,0.08060228917258876,0.6964389557571453,0.5669759414712073,1674.3428571428572,1693.3485714285714,150.71428571428572,151.85714285714286,10.876785714285717,12.237142857142858
2025-07-30,UAE,Peets Coffee,135104,DUBAI HILLS MALL,HD,126.17,64.83,9,4,140.4,,12.590000000000002,16.21,-6.45,0.0,-25.8,126.17,0.0,0.0,0.0,9,9,0,0,0,0.0,0.0,8.3,0.0,0.0,0.0,39.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.9056337291220982,2025-07-01,0.905633729122098,0.3060316137912004,-0.7217099592675701,0.32037786245561917,-0.9320100981160995,-0.31640375200482085,0.41050834645071904,1.0293732288611033,,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,51.54648496178706,45.16528470250556,3.5259940725509433,2.8644810139517314,3.734074574952962,4.569788788186139,35.92554204331189,,-0.8603563083998318,0.20156991927837986,-0.2979300986711108,1084.1557142857143,1224.9371428571428,95.71428571428571,107.57142857142857,11.13107142857143,13.031428571428572
